instance_id,dataset_path,checkpoint_label,checkpoint_path,tardiness_rate,makespan,mean_machine_utilization,decisions,dominant_action,dominant_fraction,status,error,count_MRT_DR_O,fraction_MRT_DR_O,count_LRT_DR_O,fraction_LRT_DR_O,count_SPT_DR_O,fraction_SPT_DR_O,count_EDD_DR_O,fraction_EDD_DR_O,count_MCR_DR_O,fraction_MCR_DR_O,count_CR_DR_O,fraction_CR_DR_O,count_ATC_DR_O,fraction_ATC_DR_O,count_LSPO_DR_O,fraction_LSPO_DR_O,count_SLK_DR_O,fraction_SLK_DR_O
j50_m15_ddt0.5_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr100_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5621761658031088,3567,62.627791795159325,393,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr100_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5798969072164949,3000,70.46,395,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,395,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr100_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.592964824120603,3547,61.984775866929795,406,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,406,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr200_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5284974093264249,6550,34.072264631043254,394,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr200_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.538659793814433,5228,41.11578678908442,393,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr200_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5477386934673367,6292,35.22356431447341,402,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,402,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr50_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.616580310880829,3119,67.0278935556268,391,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,391,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr50_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6469072164948454,3054,65.90482427417595,392,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,392,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt0.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt0.5_arr50_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.628140703517588,2459,84.56283041886947,402,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,402,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr100_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.04404145077720207,3567,62.627791795159325,393,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr100_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.1056701030927835,3000,70.46,395,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,395,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr100_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.10050251256281408,3547,61.984775866929795,406,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,406,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr200_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.025906735751295335,6550,34.072264631043254,394,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr200_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.07731958762886598,5228,41.11578678908442,393,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr200_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.0678391959798995,6292,35.22356431447341,402,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,402,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr50_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.09067357512953368,3119,67.0278935556268,391,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,391,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr50_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.21391752577319587,3054,65.90482427417595,392,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,392,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1.5_arr50_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.17839195979899497,2459,84.56283041886947,402,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,402,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr100_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.18134715025906736,3567,62.627791795159325,393,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr100_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2422680412371134,3000,70.46,395,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,395,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr100_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.24120603015075376,3547,61.984775866929795,406,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,406,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr200_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.13471502590673576,6550,34.072264631043254,394,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,394,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr200_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.17783505154639176,5228,41.11578678908442,393,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,393,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr200_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.18090452261306533,6292,35.22356431447341,402,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,402,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr50_seed707.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.266839378238342,3119,67.0278935556268,391,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,391,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr50_seed808.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.3582474226804124,3054,65.90482427417595,392,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,392,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j50_m15_ddt1_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j50_m15_ddt1_arr50_seed909.ini,11,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-11/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.33668341708542715,2459,84.56283041886947,402,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,402,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr100_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6876574307304786,6044,70.48091771453782,815,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,815,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr100_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6887254901960784,5741,75.92753875631425,835,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,835,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr100_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6858895705521473,5522,77.19183870578291,833,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,833,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr200_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6473551637279596,11340,38.7501469723692,818,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,818,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr200_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6580882352941176,10655,42.0685124354763,835,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,835,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr200_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.6368098159509202,10245,44.07418252806247,838,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,838,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr50_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.7581863979848866,5352,75.41604384653712,813,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,813,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr50_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.7659313725490197,5344,77.09456087824351,836,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,836,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt0.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt0.5_arr50_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.7631901840490798,5115,80.19811013359401,832,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,832,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr100_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2695214105793451,6044,70.48091771453782,815,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,815,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr100_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2855392156862745,5741,75.92753875631425,835,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,835,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr100_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.2871165644171779,5522,77.19183870578291,833,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,833,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr200_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.22292191435768263,11340,38.7501469723692,818,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,818,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr200_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.26348039215686275,10655,42.0685124354763,835,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,835,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr200_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.23190184049079754,10245,44.07418252806247,838,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,838,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr50_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.42191435768261965,5352,75.41604384653712,813,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,813,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr50_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.4338235294117647,5344,77.09456087824351,836,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,836,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1.5_arr50_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1.5_arr50_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.4699386503067485,5115,80.19811013359401,832,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,832,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr100_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr100_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.42317380352644834,6044,70.48091771453782,815,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,815,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr100_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr100_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.40808823529411764,5741,75.92753875631425,835,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,835,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr100_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr100_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.41840490797546015,5522,77.19183870578291,833,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,833,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr200_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr200_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.35516372795969775,11340,38.7501469723692,818,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,818,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr200_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr200_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.3762254901960784,10655,42.0685124354763,835,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,835,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr200_seed909,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr200_seed909.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.3337423312883436,10245,44.07418252806247,838,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,838,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr50_seed707,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr50_seed707.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5793450881612091,5352,75.41604384653712,813,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,813,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
j100_m15_ddt1_arr50_seed808,outputs/expanded-dense-multiseed-20260721/dense/test/datasets/j100_m15_ddt1_arr50_seed808.ini,22,"outputs/expanded-dense-multiseed-20260721/dense/agents/seed-22/Best_agent_hidden_layers_7neurons_per_layer_[207, 145, 78, 79, 205, 105, 217]_batch_size_32.pth",0.5772058823529411,5344,77.09456087824351,836,SPT_DR_O,1.0,ok,,0,0.0,0,0.0,836,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
